clip_id,bird_name,scientific_name,family,xeno_canto_recording_id,recordist,source_url,license_name,license_url,original_length_seconds,clip_start_seconds,clip_end_seconds,clip_length_seconds,modified,commercial_allowed,derivatives_allowed,share_alike_required,app_safe,app_safe_reason
195,Virginia Rail,Rallus limicola,"Rails, Gallinules, and Coots (Rallidae)",979245,Frank Severson,https://xeno-canto.org/979245,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,15.0,0.0,15.0,15.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1017,Virginia's Warbler,Leiothlypis virginiae,Wood-Warblers (Parulidae),1083465,Sue Riffe,https://xeno-canto.org/1083465,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,99.0,23.0,43.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
394,Wandering Albatross (sp.),Diomedea exulans (sp.),Albatrosses (Diomedeidae),796375,Barry Edmonston,https://xeno-canto.org/796375,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,39.0,3.0,23.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
285,Wandering Tattler,Tringa incana,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",420226,Steve Hampton,https://xeno-canto.org/420226,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,7.0,0.0,7.0,7.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
758,Warbling White-eye,Zosterops japonicus,White-eyes (Zosteropidae),175490,Dan Lane,https://xeno-canto.org/175490,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,69.0,13.0,33.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
397,Waved Albatross,Phoebastria irrorata,Albatrosses (Diomedeidae),332858,Oscar Campbell,https://xeno-canto.org/332858,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,1.0,0.0,1.0,1.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
408,Wedge-rumped Storm-Petrel,Hydrobates tethys,Northern Storm-Petrels (Hydrobatidae),871500,Fabrice Schmitt,https://xeno-canto.org/871500,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,54.0,8.0,28.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
435,Wedge-tailed Shearwater,Ardenna pacifica,Shearwaters and Petrels (Procellariidae),174964,Dan Lane,https://xeno-canto.org/174964,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,9.0,0.0,9.0,9.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
803,Western Bluebird,Sialia mexicana,Thrushes (Turdidae),571075,Paul Marvin,https://xeno-canto.org/571075,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,61.0,10.33,30.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
654,Western Flycatcher,Empidonax difficilis,Tyrant Flycatchers (Tyrannidae),1009895,Cin-Ty Lee,https://xeno-canto.org/1009895,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,22.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
107,Western Grebe,Aechmophorus occidentalis,Grebes (Podicipedidae),837465,Bruce Lagerquist,https://xeno-canto.org/837465,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,23.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
366,Western Gull,Larus occidentalis,"Gulls, Terns, and Skimmers (Laridae)",644888,Thomas G. Graves,https://xeno-canto.org/644888,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,18.0,0.0,18.0,18.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
633,Western Kingbird,Tyrannus verticalis,Tyrant Flycatchers (Tyrannidae),570382,Ed Pandolfino,https://xeno-canto.org/570382,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,14.0,0.0,14.0,14.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
505,Western Marsh Harrier,Circus aeruginosus,"Hawks, Kites, Eagles, and Allies (Accipitridae)",636318,Jarek Matusiak,https://xeno-canto.org/636318,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,62.0,10.67,30.67,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
979,Western Meadowlark,Sturnella neglecta,Blackbirds (Icteridae),1087853,Ed Pandolfino,https://xeno-canto.org/1087853,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,18.0,0.0,18.0,18.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1085,Western Meadowlark,Sturnella neglecta,Blackbirds (Icteridae),638594,Matt Wistrand,https://xeno-canto.org/638594,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,56.0,8.67,28.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
481,Western Reef-Heron,Egretta gularis,"Bitterns, Herons, and Allies (Ardeidae)",988666,David Darrell-Lambert,https://xeno-canto.org/988666,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,2.0,0.0,2.0,2.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
269,Western Sandpiper,Calidris mauri,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",149251,Andrew Spencer,https://xeno-canto.org/149251,CC BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,41.0,3.67,23.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
533,Western Screech-Owl,Megascops kennicottii,Typical Owls (Strigidae),1000440,David Tattersley,https://xeno-canto.org/1000440,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,5.0,0.0,5.0,5.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
974,Western Spindalis,Spindalis zena,Spindalises (Spindalidae),302206,Paul Marvin,https://xeno-canto.org/302206,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,129.0,33.0,53.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1060,Western Tanager,Piranga ludoviciana,"Cardinals, Piranga Tanagers and Allies (Cardinalidae)",906437,Ed Pandolfino,https://xeno-canto.org/906437,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,52.0,7.33,27.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
642,Western Wood-Pewee,Contopus sordidulus,Tyrant Flycatchers (Tyrannidae),1028550,Greg Irving,https://xeno-canto.org/1028550,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,108.0,26.0,46.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
316,Whiskered Auklet,Aethia pygmaea,"Auks, Murres, and Puffins (Alcidae)",349314,McKenzie,https://xeno-canto.org/349314,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,27.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
532,Whiskered Screech-Owl,Megascops trichopsis,Typical Owls (Strigidae),330307,Matt Baumann,https://xeno-canto.org/330307,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,68.0,12.67,32.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
336,Whiskered Tern,Chlidonias hybrida,"Gulls, Terns, and Skimmers (Laridae)",805046,Joost van Bruggen,https://xeno-canto.org/805046,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,19.0,0.0,19.0,19.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
465,White Ibis,Eudocimus albus,Ibises and Spoonbills (Threskiornithidae),780791,Paul Driver,https://xeno-canto.org/780791,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,72.0,14.0,34.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
865,White Wagtail,Motacilla alba,Wagtails and Pipits (Motacillidae),853249,Sue Riffe,https://xeno-canto.org/853249,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,51.0,7.0,27.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
767,White-breasted Nuthatch,Sitta carolinensis,Nuthatches (Sittidae),1094766,Ed Pandolfino,https://xeno-canto.org/1094766,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,83.0,17.67,37.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
389,White-capped Albatross,Thalassarche cauta,Albatrosses (Diomedeidae),796810,Barry Edmonston,https://xeno-canto.org/796810,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,51.0,7.0,27.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
41,White-cheeked Pintail,Anas bahamensis,"Ducks, Geese, and Swans (Anatidae)",30858,George Armistead,https://xeno-canto.org/30858,CC BY-NC-ND 2.5,https://creativecommons.org/licenses/by-nc-nd/2.5/,23.0,0.0,20.0,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
429,White-chinned Petrel,Procellaria aequinoctialis,Shearwaters and Petrels (Procellariidae),863989,Kevin Guille,https://xeno-canto.org/863989,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,20.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
151,White-collared Swift,Streptoprocne zonaris,Swifts (Apodidae),994107,Manuel Sanchez-Nivicela,https://xeno-canto.org/994107,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,10.0,0.0,10.0,10.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
616,White-crested Elaenia,Elaenia albiceps,Tyrant Flycatchers (Tyrannidae),1017994,Manuel Sánchez-Nivicela,https://xeno-canto.org/1017994,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,85.0,18.33,38.33,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
121,White-crowned Pigeon,Patagioenas leucocephala,Pigeons and Doves (Columbidae),145944,Paul Marvin,https://xeno-canto.org/145944,CC BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,10.0,0.0,10.0,10.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
950,White-crowned Sparrow,Zonotrichia leucophrys,Towhees and Sparrows (Passerellidae),1102126,Greg Irving,https://xeno-canto.org/1102126,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,141.0,37.0,57.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
177,White-eared Hummingbird,Basilinna leucotis,Hummingbirds (Trochilidae),974054,Richard E. Webster,https://xeno-canto.org/974054,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,89.0,19.67,39.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
661,White-eyed Vireo,Vireo griseus,Vireos (Vireonidae),1099412,Jim Berry,https://xeno-canto.org/1099412,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,55.0,8.33,28.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
468,White-faced Ibis,Plegadis chihi,Ibises and Spoonbills (Threskiornithidae),605627,Richard E. Webster,https://xeno-canto.org/605627,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,44.0,4.67,24.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
399,White-faced Storm-Petrel,Pelagodroma marina,Southern Storm-Petrels (Oceanitidae),565412,Rinse van der Vliet,https://xeno-canto.org/565412,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,20.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
577,White-headed Woodpecker,Dryobates albolarvatus,Woodpeckers and Allies (Picidae),1028546,Greg Irving,https://xeno-canto.org/1028546,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,54.0,8.0,28.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
422,White-necked Petrel,Pterodroma cervicalis,Shearwaters and Petrels (Procellariidae),481922,Luke Halpin,https://xeno-canto.org/481922,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,79.0,16.33,36.33,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
265,White-rumped Sandpiper,Calidris fuscicollis,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",316120,Hal Mitchell,https://xeno-canto.org/316120,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,5.0,0.0,5.0,5.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
508,White-tailed Eagle,Haliaeetus albicilla,"Hawks, Kites, Eagles, and Allies (Accipitridae)",784475,Stein Ø. Nilsen,https://xeno-canto.org/784475,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,41.0,3.67,23.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
517,White-tailed Hawk,Geranoaetus albicaudatus,"Hawks, Kites, Eagles, and Allies (Accipitridae)",374799,Mary Beth Stowe,https://xeno-canto.org/374799,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,20.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
493,White-tailed Kite,Elanus leucurus,"Hawks, Kites, Eagles, and Allies (Accipitridae)",565245,Steve Hampton,https://xeno-canto.org/565245,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,17.0,0.0,17.0,17.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
83,White-tailed Ptarmigan,Lagopus leucura,"Partridges, Grouse, Turkeys, and Old World Quail (Phasianidae)",438516,Julia Wittmann,https://xeno-canto.org/438516,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,7.0,0.0,7.0,7.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
380,White-tailed Tropicbird,Phaethon lepturus,Tropicbirds (Phaethontidae),1060842,Dries Van de Loock,https://xeno-canto.org/1060842,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,35.0,1.67,21.67,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
154,White-throated Needletail,Hirundapus caudacutus,Swifts (Apodidae),1016659,Uku Paal,https://xeno-canto.org/1016659,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,5.0,0.0,5.0,5.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
953,White-throated Sparrow,Zonotrichia albicollis,Towhees and Sparrows (Passerellidae),1015145,David A. Brinkman,https://xeno-canto.org/1015145,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,53.0,7.67,27.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
157,White-throated Swift,Aeronautes saxatalis,Swifts (Apodidae),470554,Thomas G. Graves,https://xeno-canto.org/470554,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,56.0,8.67,28.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
826,White-throated Thrush,Turdus assimilis,Thrushes (Turdidae),1099282,Manuel Grosselet,https://xeno-canto.org/1099282,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,50.0,6.67,26.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
115,White-tipped Dove,Leptotila verreauxi,Pigeons and Doves (Columbidae),901113,David Tattersley,https://xeno-canto.org/901113,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,9.0,0.0,9.0,9.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
908,White-winged Crossbill,Loxia leucoptera,Fringilline and Cardueline Finches and Allies (Fringillidae),826959,Yoann Blanchon,https://xeno-canto.org/826959,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,54.0,8.0,28.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
116,White-winged Dove,Zenaida asiatica,Pigeons and Doves (Columbidae),1085857,Scott Crabtree,https://xeno-canto.org/1085857,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,58.0,9.33,29.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
603,White-winged Parakeet,Brotogeris versicolurus,"Parakeets, Macaws, Amazons, and Parrots (Psittacidae)",102130,Andrew Spencer,https://xeno-canto.org/102130,CC BY-NC-ND 2.5,https://creativecommons.org/licenses/by-nc-nd/2.5/,21.0,0.0,20.0,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
57,White-winged Scoter,Melanitta deglandi,"Ducks, Geese, and Swans (Anatidae)",181618,Andrew Spencer,https://xeno-canto.org/181618,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,16.0,0.0,16.0,16.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
335,White-winged Tern,Chlidonias leucopterus,"Gulls, Terns, and Skimmers (Laridae)",609425,Jarek Matusiak,https://xeno-canto.org/609425,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,17.0,0.0,17.0,17.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
20,Whooper Swan,Cygnus cygnus,"Ducks, Geese, and Swans (Anatidae)",832336,Agris Celmins,https://xeno-canto.org/832336,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,27.0,0.0,20.0,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
188,Whooping Crane,Grus americana,Cranes (Gruidae),533637,Sue Riffe,https://xeno-canto.org/533637,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,39.0,3.0,23.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
